track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
7xz4JjmcUyxjLb4ra2rk8q,Bad Blood - Alternate Mix,Ministry,"Wild skies Full moon and thoughts collide We look for answers in those catatonic, bloodshot eyes The eyes that vomit are the ones that are in love Those aren't tears They're just bad bad blood Just bad bad blood Wild lives The big surprise We get our clues from what The funhouse mirrors authorize A ray of thought turns happy endings into mud Where there's denial, there's bad blood Do you remember the strain? Do you remember the pain? Do you remember the cause or the blame? Bad Blood! Do you remember need? Do you remember lust? Do you surrender your greed or your trust? Bad Blood! Wild eyes He's finally come alive How'd all things mediocre Wind up all things all the time A steady stream of madness Rises to a flood The clock is ticking for bad blood Do you remember the strain? Do you remember the pain? Do you remember the cause or the blame? Bad Blood! Do you remember need? Do you remember lust? Do you surrender your greed or your trust? Bad Blood!",0,5BofYSCt13mhMt4WkIJr7O,Music From And Inspired By The Motion Picture The Matrix,1999-03-30,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.348,0.82,4,-7.605,0,0.0435,1.66e-6,0.655,0.129,0.235,89.796,325382,en
4Y1t8CoEPuwSLAD9Av2mUw,Ghetto Prominenz,18 Karat,"18 Karat, ich bin ghettoprominent Schieß' auf alle Blender, geht in Deckung oder rennt Ich bin erst dicht, wenn der sechste Bobbi brennt Ja, ich bin der Typ, der deine Schwester doggy bangt Fick dein'n Kinofilm und alle deine aufgesetzten Tracks Ich vertick' den besten Stoff und verkauf' den besten Rap Zerreiß' Conny ihren Tanga, pack' die Knolle in den Cruncher Hab' nur Angst vor Gott und vor einer Kontrolle bei den Amcas Wir rollen mit 'nem Panzer durch die Stadt und lassen Gangster zittern Was wollt ihr Hurensöhne eigentlich euren Fans verklickern? Meine Brüder seh'n die Sonne nur durch Fenstergitter Hier in Dortmund bist du mit deiner tanzenden Gang nicht sicher Scharfe Waffen, volle Magazine Wir leben undercover, ihr wollt in Magazine Hart auf hart, siehst du, wie ich mit der Kalash schieße Ihr liebt die Musik, ich rapp' nur, solange ich Para kriege Ich bin eine Ghettoprominenz Und für deutschen Rap die Konsequenz Entweder fick' ich alles auf der Straße oder wander' in den Knast Doch bis dahin roll' ich mit 'nem dicken Panzer in die Stadt Ich bin ghettoprominent, ghettoprominent Und der Grund dafür, dass jeder Rapper sich erhängt Ich bin ghettoprominent, ghettoprominent Weil jeder echte G da draußen Texte von mir kennt Die Ware, die ich rauche, wird aus Amsterdam gebracht Ich bin immer noch am kiffen, 25 Gramm am Tag Hab' kein'n Kopf für euer scheiß Gelaber und für euer Twitterbeef Am Ende bringt es Rap dazu, dass man mich hinter Gittern schließt Fotzen, die Zuhause warten, dass sie besser charten Echte Gangster geh'n so welche Rapper mit 'nem Messer jagen Euch will keiner Rücken geben, weil ihr schlecht verkauft Ich dagegen hab' noch nie irgendjemand für Stress gebraucht Die Maske sorgt für Unauffälligkeit Die Summe, dass ich mich enttarne, muss schon hundertstellig sein Bevor ich bei Banger war, hat mich die Unterwelt gesignt Bilder von mir haben LKA und Bundespolizei BKA, JVA und Landesverfassungsschutz Ich lande im Knast und muss durch Handel mit Haschisch Plus Machen, Schusswaffen, hart auf hart steh' ich an der Front Fick das Leben, weil ich nehm' es, wie es kommt Ich bin eine Ghettoprominenz Und für deutschen Rap die Konsequenz Entweder fick' ich alles auf der Straße oder wander' in den Knast Doch bis dahin roll' ich mit 'nem dicken Panzer in die Stadt Ich bin ghettoprominent, ghettoprominent Und der Grund dafür, dass jeder Rapper sich erhängt Ich bin ghettoprominent, ghettoprominent Weil jeder echte G da draußen Texte von mir kennt",26,6ovjUWxdX7lqh3Z49hQr9q,Geld Gold Gras (Supremos Tour Edition),2018-05-04,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.643,0.925,2,-3.333,1,0.318,0.184,0,0.078,0.6759999999999999,93.291,150427,de
5eYwDBLucWfWI5KsV7oYX2,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,"She grew up in an Indiana town Had a good lookin' mama who never was around But she grew up tall and she grew up right With them Indiana boys on them Indiana nights Well, she moved down here at the age of eighteen She blew the boys away, was more than they'd seen I was introduced and we both started groovin' She said, ""I dig you baby, but I got to keep movin' on Keep movin' on"" Last dance with Mary Jane, one more time to kill the pain I feel summer creepin' in and I'm tired of this town again Well, I don't know, but I've been told You never slow down, you never grow old I'm tired of screwin' up, tired of going down Tired of myself, tired of this town Oh, my, my, oh, hell yes Honey, put on that party dress Buy me a drink, sing me a song Take me as I come 'cause I can't stay long Last dance with Mary Jane, one more time to kill the pain I feel summer creepin' in and I'm tired of this town again There's pigeons down on Market Square She's standin' in her underwear Lookin' down from a hotel room The nightfall will be comin' soon Oh, my, my, oh, hell yes You got to put on that party dress It was too cold to cry when I woke up alone I hit my last number and walked to the road Last dance with Mary Jane, one more time to kill the pain I feel summer creepin' in and I'm tired of this town again She grew up in an Indiana town Had a good lookin' mama who never was around But she grew up tall and she grew up right With them Indiana boys on them Indiana nights Well, she moved down here at the age of eighteen She blew the boys away, was more than they'd seen I was introduced and we both started groovin' She said, ""I dig you baby, but I got to keep movin' on Keep movin' on"" Last dance with Mary Jane, one more time to kill the pain I feel summer creepin' in and I'm tired of this town again Well, I don't know, but I've been told You never slow down, you never grow old I'm tired of screwin' up, tired of going down Tired of myself, tired of this town Oh, my, my, oh, hell yes Honey, put on that party dress Buy me a drink, sing me a song Take me as I come 'cause I can't stay long Last dance with Mary Jane, one more time to kill the pain I feel summer creepin' in and I'm tired of this town again There's pigeons down on Market Square She's standin' in her underwear Lookin' down from a hotel room The nightfall will be comin' soon Oh, my, my, oh, hell yes You got to put on that party dress It was too cold to cry when I woke up alone I hit my last number and walked to the road Last dance with Mary Jane, one more time to kill the pain I feel summer creepin' in and I'm tired of this town again",19,7ait6chB3O3C1fMGUDJhtu,Anthology: Through The Years,2000-01-01,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.402,0.8140000000000001,10,-4.954,1,0.14,0.0383,1.19e-6,0.266,0.516,170.02,272267,en
0t0B378AoBxQ9Wuq4VT1So,L'S,DED STARK,"I'm way to drunk and u know me When I get this way I need someone to hold me I shouldn't ever be complaining that I'm lonely Cuz at the end of the day the blame is on me Always Don't call me But don't leave me Can u see me I'm sorry I know it isn't easy Dealing with me No one really gets me I stay tipsy I know it isn't healthy But it helps me, there's nothing u can tell me When it hits me I let it take over Cuz I don't wanna spend a whole day sober I just hate having feels outta nowhere I don't wanna deal with it it's no fair But when the smoke clears I'm still here All alone n I'm laughin through my tears And I know that I wasted lots of good years Like a stone i keep rolling hittin new gears I have grown but not enough to fit in I suppose, That I wasn't meant for winnin No W Not For me I take another L Thas how it be Ls all day no Ws for me Ls all day no ws Im too fucked up and I need you When I get this way i know I'm fuckin see thru You say you love me but I really don't believe you Cuz protecting eachother is something we do As humans If we care But when we find out the truth man it isn't fair Feeling ruined And broken You didn't mean to but u tore my heart open I stay smokin, it's a distraction Cuz I don't know when I'm gettin any action When it hits me I let it take over Cuz I dont wanna spend another second sober But when the smoke clears I'm still here All alone n I'm laughin through my tears All I know is that I wasted lots of good years Like a stone i keep rolling hittin new gears I have grown but not enough to fit in I suppose, That I wasn't meant for winnin No W Not For me I take another L Thas how it be Ls all day no Ws for me Ls all day no Ws for me Ls all day no ws Ls all day no ws",37,4BDDNvJmRFDE6GY4SFcAaB,L'S,2019-12-02,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.4320000000000001,0.732,8,-3.52,1,0.241,0.099,9.2e-6,0.163,0.448,106.499,158569,en
1ULa3GfdMKs0MfRpm6xVlu,We Dem Boyz,Wiz Khalifa,"Yeah ayy! Yeah ayy! Yeah Boyz Yeah Hol' up, hol' up Hol' up, we dem boyz Hol' up, we dem boyz Hol' up, hol' up, hol' up, we makin' noise, hol' up Hol' up, hol' up, hol' up hol' up Hol' up, we dem boyz Hol' up, we dem boyz Hol' up, hol' up, hol' up, we makin' noise, hol' up Hol' up, hol' up, hol' up hol' up Hol' up, hol' up, hol' up, pop a bottle Hol' up, hol' up, hol' up, if you suck then swallow Smell that marijuana, they gon' follow Throwin money on her like she won the lotto Pussy must be serious Hol' up, Scared of heights come face your fears Hol' up, hol' up Do it just like Nicki gon' and bend it over Say she never smoked I turned her to a stoner Young nigga but I'm ready Oh, foreign girls call me sexy And white girls gimme becky But first I gotta roll this joint, baby hol' up Hol' up, we dem boyz Hol' up, we dem boyz Hol' up, hol' up, hol' up, we makin' noise, hol' up Hol' up, hol' up, hol' up hol' up Hol' up, we dem boyz Hol' up, we dem boyz Hol' up, hol' up, hol' up, we makin' noise, hol' up Hol' up, hol' up, hol' up hol' up Hol' up, hol' up, hol' up, you drive me crazy Number 1, bitch you can't replace me Leave the club these hoes be tryin' to chase me You got a ass so fat let's make a baby (and another one!) Damn, I'm smokin' weed in my Mercedes Hol' up, these niggas broke, these niggas lazy Man they money slim, they actin shady I'm in my brand new car, who wanna race Ho, bitch you ain't call my phone so why you showin' up I'm takin them shots all my niggas stay loaded up Man on the low all these hoes be actin so material Hol' up, man did you see her interior Hol' up, we dem boyz Hol' up, we dem boyz Hol' up, hol' up, hol' up, we makin' noise, hol' up Hol' up, hol' up, hol' up hol' up Hol' up, we dem boyz Hol' up, we dem boyz Hol' up, hol' up, hol' up, we makin' noise, hol' up Hol' up, hol' up, hol' up hol' up",67,2pl9PVgr8QFKRGY0HY69GI,Blacc Hollywood (Deluxe),2014-08-19,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.7170000000000001,0.862,8,-4.7360000000000015,1,0.054000000000000006,0.00689,0,0.321,0.52,130.02100000000002,224933,en
09lgtisfbv0A7IdGAHGrOS,ANGST II,MESSIAH!,"(verse 1) Got a beat i could beat up Got weaned off the trees Gave my demons a prenup We on that we'on fuck with niggas shit We gon' jug a niggas zip All these slugs gave me a lisp I thought i loved a diva till i fell in love with needlessness I lunge at love repeatedly Subdued her and subpoenaed it Shoot the bird the cruise is blurred Its proof that i'm a demon kid Speak to you leaking a lot Breath you gon' need that shit Jail if you beating the pot Hailed if you beating' them You doing freedom a loss They legally seasoned it been Feeding my hedonism lately Nigga one is inadequate Had to keep away from bees Cuz i was plunging the dagger in And my strength is in my brother so I'm up and i'm acting 'em And i'm emptying' mags I'm a no sympathy having nigga And i""m keeping it strapped Mean girls is Lindsey they trapping niggas Your friends is beguiling me While your enemies laugh Drew out my psyche it crumble Drew out my life in a bubble Music my private discussion Ruined the sight cuz i stumble Put out my light cuz i love you ( through my eyes cuz i'm sully) You sow my brow when i'm grumpy Fall off the grid when i need it Son of a bitch and beacon Sunrise and sunset was season None of my slumber was evening None of my numbers was even All of that drugging was needed None of that drugging was needed Man who the fuck am i kidding Comfort for comfort i miss it Love turned to luscious consistent But had my lungs in the trenches But it was fun dying Aye But it was fun dying (verse 2) My love dying but i love dying Drug mixing done trying Trust missing cuz this blunt finished And the plugs timing never was timely Fuck this and fuck you im tryna bust hymens I know it ain't love but that lust like a blood diamond too me And the drugs like my slugs blinding to me And these funds never was lying to me Momma told me i should talk to god But he ain't never said much till i seen't him in the mirror With he teeth good off a bean and he was speaking to me clearer Than he ever did Told me not to fear what i was meant to get So that mean when the devil on my steps with death again Imma welcome em' And every lick i ever hit i split it with my brethren nigga Cuz thats whats heaven is nigga And i could tell that im a threat to you niggas (coke) i could tell that (coke) Fuck it And look my eyes bloody red Im on dirt i ain't dead It don't work If it don't hurt Thats why im perched up on this ledge To get higher Thats why my word not worth a damn im a liar Thats why my urge to merge the perc an xan it fanning the fire Im on the boot cuz im batted up And bruised but im afterward I would lose if i wasn't So imma shoot if i have to up Cuz if it come to me or you im choosing the latter one And judas my cousin but i ain't stupid im glad he won So if it come to me or you im choosing the latter one And judas my cousin but he ain't stupid nigga",41,7eNbDMkiXuRhuKTu63EZSM,ANGST II,2019-07-19,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.531,0.614,5,-8.746,0,0.297,0.627,1.12e-5,0.171,0.636,81.293,180337,en
4OPP6Nzkf60dpjbfRheELe,Da Summa,Three 6 Mafia,"Uh huh, the Three 6 Mafia loungin' in the studio Finna give y'all a little demonstration Of how we kick it here in the M-town Finna drop it somethin' like this See in Memphis, them players be kind of like laid back In some clean ass rides, blunts in the sack, I'm blowin' a pack Hittin' the park about three, sometimes a little later The last day of the week and they couldn't get any greater They leaving the park and hittin' the South Park strip, ride The South Gatin' skatin' ring later on that night We in the lot bumpin' our underground rap tapes Paul and Juicy part 2 and for another one, they just couldn't wait We back at the crib sweatin' in a lil' room W-30's, SP-12's and MPCs we use Straight from the 4 track, to a simple cassette That's through a pimpsta's mode Now it's time to hit the stereos stores, collect We at the club Friday's and Saturday's special request made Me and Juice Man hit the tables, Koop and Scarecrow rock the stage Bangin' so bunk, they're some fools always gotta start a fight They usually made us close up early that night In the summer, in the summer With my crew we just ride Ridin' through the hood with my homies gettin' smoked out In the summer (x4) Drunk off red dog as we ball through the mystic  fog Me, Scarecrow, Crunchy, Skinny, Gin and my roadie Paul Fly got his mind up in the sky as we chiefin' high Black Glocks, that's in the ride fiendin' for a homicide Some Tanqueray, grab my yay, with some little Gin That's how we always did it since I was a troubled kid But we don't stop Cause our heart is pumpin' blood like thunder No man up in the trauma, head is broken in the summer Seasons of summer the Scarecrow want the ceremonies Till the sun sets me ease Until the night fall breeze Rise up to the darkness, listen close to noises in the streets Grab my O-Z of Indonesia, 6 philly blunt leafs Throw on me black khaki slacks and me black t-shirt And my automatic gat in case I have to dig a plot of dirt Then hit Paul up on his home, tell him to bring his slow ass on So we can hit the honey comb before the ganja's gone The summer With my crew we just ride Ridin' through the hood with my homies gettin' smoked out In the summer (x4) Pass the E & J, Koop Then let's take a ride and shoot To the high school, North Side where the players rule I'm scopin' all the freaks, with some weave and a sexy switch ""Can I get your number?""""I got a man"" Well I'ma holla, trick Ballin' down valentine, one time on my mind If they pull me over, I be hopin' they won't find the nine Made enough from evergreen to holla at Blac and Cam Chiefin' on the blunts in the alley slangin' boulder, yeah Couldn't forget my roadie big Kurt, Swally and Dion Project Pat and the yam shootin' teflon Just a few homies who I grew up in the hood with me And the ones in Orange Blossom Hubert University, yeah It's gettin' late and now I'm ballin' down Eldridge street Blow my horn tryin' to get this girl' attention in front of me Cause everyday I'm out there tryin' to get a freak number Thats how the Juice is, in the summer With my crew we just ride Ridin' through the hood with my homies gettin' smoked out In the summer (x4) That's how we do it So that's how it is The Three 6 Mafia in the house for the '95 Straight from the M-town The Juice, DJ Paul, Lord Infamous, the Scarecrow The Koopsta Knicca, and Crunchy Black We out",0,03dao4rkv9ZZ95IJrnugVM,Mystic Stylez,1995-05-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.8420000000000001,0.64,8,-8.258,0,0.245,0.332,3.9e-4,0.0927,0.62,140.338,283573,en
7elVjOsjavNKmAMZOT89Od,Sweet Sweet,Taliwhoah,"Taliwhoah M.ISAK PASE I apply all the right pressure When I talk, when I like that chat Real life, ain't I special I'm must admit You caught a clip We on the road, we should keep goin' I never miss Me love the dick You got the right motions Don't be shy, give me this sweet, sweet Two, three, times, give me this sweet, sweet Take that ride, tell the girls beep, beep Don't be shy, give me this sweet, sweet Give it to me, na, na, na, na (Ooh-ooh) Come and give me that, na Come and give me that, na (Ooh-ooh) Give it to me, na, na, na, na (Ooh-ooh) Come and give me that, na (I want the whole thing now) Baby, love it when you wine your waist Like, say your spine now break Baby, let's giddy, giddy Summertime lovely Got no time to waste I know I was sleepin' on a good ting But, baby, now I'm wide awake The way you wrap your legs around me, girl Everyting fine and great Yeah, yeah Baby, give me that sweet, sweet DJ, play this record on the repeat Yeah, baby, tell me how many retweets Just to get your number, baby Later, maybe we can bring-bring You know I'm balling like the Greek Freak We can go shopping, my pocket's deep, deep So, me say, Taliwhoah I'm so glad you came my way NA Don't be shy, give me this sweet, sweet Two, three, times, give me this sweet, sweet Take that ride, tell the girls beep, beep Don't be shy, give me this sweet, sweet Give it to me, na, na, na, na (Ooh-ooh) Come and give me that, na Come and give me that, na (Ooh-ooh) Give it to me, na, na, na, na (Ooh-ooh) Come and give me that, na (I want the whole thing now) No hesitation, come put it around me Get off the sofa, I love when you go deep Riisin' up as the lights get low This how it does when we lose control I'm must admit You caught a clip We on the road, we should keep goin' I never miss Me love the dick You got the right motions Don't be shy, give me this sweet, sweet Two, three, times, give me this sweet, sweet Take that ride, tell the girls beep, beep Don't be shy, give me this sweet, sweet Give it to me, na, na, na, na (Ooh-ooh) Come and give me that, na Come and give me that, na (Ooh-ooh) Give it to me, na, na, na, na (Ooh-ooh) Come and give me that, na (I want the whole thing now)",49,3n2sakpYZBVvBektiaLrNc,Another Dimension,2019-11-22,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.706,0.579,5,-9.573,0,0.311,0.0768,0.21,0.0419,0.465,200.095,235905,en
6XoAT50mgAcIDpYXRqWOnV,City Of Stars,Logic,"I know that you think this song is for you I used to long for you and adore you My life was just fine way back before you Now when you reach out I just ignore you 'Cause this ain't a love song (Whoa) This is, ""So long"" You did me so wrong for so long For so long, for so long No, I never thought I could live my life without you All you ever seem to do is scream and make it all about you And so I doubt you I doubt you even know what's on my mind I said, I doubt you I doubt you even know why I left you behind I know that I've been living I know that I've been living I know that I've been living I know that I've been living In the city of stars, where there's flying cars A brand new home for everyone and even life on Mars In the city of stars, where there's flying cars A brand new home for everyone and even life on Mars This ain't a love song (Whoa) This is, ""So long"" You did me so wrong for so long For so long, for so long And so I doubt you I doubt you even know what's on my mind I said I doubt you I doubt you even know why I left you— Yeah, uh, yeah Much love to Def Jam, even though they under shipped me Did me like Bobby did Whitney, but the fans was with me Know my name around the world but it still ain't hit me All the talent in the world and they still don't get me I didn't talk about my race on the whole first album But black vs. white bullshit was the still the outcome How come these motherfuckers can't seem to let it go? Judging rap by race instead of the better flow Who gives a fuck who made it? I penetrate it and innovate it While they emulate it, give a fuck if I'm hated I'ma do it 'til I get it, fuck a nominated Bitch, I dominate it Yeah, emails from Rick Rubin, dinner with No ID Chilling with B-I-G D-A-Double-D-Y K-A-N-E Not many get to do what I do, and now enemies Thinking they slick as fuck like the finna befriending me But let's get back to the music, I'm gone Outside of this solar system, I'm searching for paradise Livin' the life, bitch, I've been a vet Fuck all these cats on the internet I love hip-hop and I hate hip-hop 'Cause people that love Pac hope that Drake get shot 'Cause he raps about money and bitches, for heaven's sakes Pac did the same shit, just on a drum break Now, I ain't wanna name names, I'm just droppin' this game We all people, all equal—now let me let off, yeah Now let me let off Tougher than raw denim, my flow you can't identify Talib said it best back in the day, we just tryna get by Two words, Mos Def, in my headphones Black on one side, now I'm in another zone Switch flows, fuck 'em up—play the game, run 'em up Yeah, I sold a couple records but people don't give a fuck All the people want is real, guess that's why Logic appeal All the power in the world; hold that, tell me how that feel? Racism on television and magazines Paying taxes so soldiers don't run out of magazines, god damn Country don't give a fuck who I am Just a youngin' on the rise with a mic in my hand And I am, here's to the Roc The .45 Glock that my older brother pop—shot And I am, finally on top; too high up, not a drop Stop, we gettin' guap, gettin' guap I am, livin' like I ain't got it Spit the flow so robotic, man, who gives a fuck about it? Maryland 'til I die, but I had to get the fuck up out it I love it and hate it, you probably don't know, man, I doubt it",1,4eqgDEEkD4QZijmUn0dns5,The Incredible True Story,2015-11-13,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.415,0.868,0,-5.8260000000000005,1,0.131,0.125,0.0175,0.241,0.606,93.628,376640,en
44vw9JyAvl32lVEEyHN5xw,Baguettes (feat. Gunna),Smokepurpp,"A Lau on the beat Woah Lil Purpp bless your trap Young Gunna bless your drip Oh, yeah Amiri jeans hold a TEC, that's how I be stylin' That lil' bitch give me that neck, take her on an island A-A-AP with the baguettes, my wrist water slidin' Run up that check with the mob, you know that we wildin' Run up that check with the mob, you know that we wildin' AP with the baguettes, my wrist water slidin' Run up that check with the mob, you know that we wildin' A-A-AP with the baguettes, my wrist water slidin' Please don't tell me these yours, these new Christian Diors (Christian Dior) We rich and used to be poor, pay me that lean, I'll pour it (Pay me that lean, I'll pour it) Left wrist lookin' like Floyd, yeah, I know you saw it (Know you saw) Heartprints over my heart, Comme des Garçons Got in my bag like chips, slap that dick on her lips (Slap that dick on her lips) Lil Purpp bless your trap, Young Gunna bless your drip (Bless your drip) Me and Dreezy got weed in my lap, we done made filthy zips (Filthy money) Chanel belt around my waist, holding up extended clip Amiri jeans hold a TEC, that's how I be stylin' That lil' bitch give me that neck, take her on an island A-A-AP with the baguettes, my wrist water slidin' Run up that check with the mob, you know that we wildin' Run up that check with the mob, you know that we wildin' AP with the baguettes, my wrist water slidin' Run up that check with the mob, you know that we wildin' A-A-AP with the baguettes, my wrist water slidin' Ran through that check with the mob, we just bought three cars (Skrrt) I can't shop at no mall, I hit Neiman Marc' (Spend it, drip) Got a big drake on my lap, but I only need two shots Bitch suck my dick three times, and I ain't even talk Big smoke, riding 'round town with my wrist froze Brought that bitch from the strip home Turned that bitch to a rich ho (Lil Purpp) And I'm still serving them Xannies (Yeah) Lil' bitch came in with no panties (Woah) Boy want beef with my gang though We gon' hit you and your family Amiri jeans hold a TEC, that's how I be stylin' That lil' bitch give me that neck, take her on an island A-A-AP with the baguettes, my wrist water slidin' Run up that check with the mob, you know that we wildin' Run up that check with the mob, you know that we wildin' AP with the baguettes, my wrist water slidin' Run up that check with the mob, you know that we wildin' A-A-AP with the baguettes, my wrist water slidin'",53,3mUsu81yP8tn801q8jUXy0,Lost Planet 2.0,2019-05-10,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.861,0.63,7,-8.953,1,0.0518,0.109,0,0.0955,0.75,139.95600000000002,166000,en
03a359wbiUsjN9h6yzXvmS,She Don't Give a Fo,Duki,"NA Ey (Duki) Yeah (Khea Young Flex) Ah-ooou-oh She don't give a fo, oh She don't give a fo, oh-oh Sabe que la quiero pero she don't give a fo (Na-na-na) Quizás es el miedo, pero she don't give a fo Quiere a alguien con futuro, sin tanto cambio de humor (Na-na-na) O eso es lo que creo pero she don't give a fo (Eh, eh, eh) She don't give a fo, baby, she don't give a fo She don't give a fo, baby, she don't give a fo (Oh-oh) She don't give a fo, baby, she don't give a fo (Oh-oh) She don't give a fo, baby, she don't give a fo (Oh-oh) Soy un yonki loco por su coca Aprovecha mis horas que son poca' Cuando pasemo' esa puerta, mi loca Te vas a hacer la que na' de esto te importa Y termino de nuevo con otra Ya ni quiero sacarle la ropa Dejé de darle beso' en la boca Quiero la reina, no un cuatro de copas 'Toy caliente, y estoy frío No se llena este vacío Girl, quereme just a little bit Mi heroína en este lío 'Toy caliente, y estoy frío No se llena este vacío Girl, quereme Mi heroína en este lío Y si te digo que esta pena que siento Sólo me la pueden sacar tus besos Y si te digo que puedo morirme felí' Mientras sea culpa de tu sexo Y si te digo que el resto nos mira Como si estuvieran odiando lo nuestro Y veo tu cara que no te importa nada Como si hubiera nacido pa' esto Ella es una diabla Me ve, me besa, después no me habla Noche' de sexo, día' sin palabras Ando perdido por culpa 'e esa diabla Ella es una diabla Me ve, me besa, después no me habla Noche' de sexo, día' sin palabras Ando perdido por culpa 'e esa diabla Sabe que la quiero pero she don't give a fo Quizás es el miedo pero she don't give a fo Quiere a alguien con futuro y sin tanto cambio de humor O eso es lo que creo pero she don't give a fo She don't give a fo, baby, she don't give a fo She don't give a fo, baby, she don't give a fo She don't give a fo, baby, she don't give a fo She don't give a fo, baby, she don't give a fo (Yeah, eh) No haga' que vaya a buscarte (Te vaya a buscarte) Y te diga to' lo que siento (Siento) Baby, no quiero frenarte (No) Ya no me alcanza el tiempo (Ah, ah) Ya no es lo mismo que ante' (Ah, ah) Ahora mato por tu cuerpo (Ah, ah) Ahora mato por tu cuerpo (Ah, ah) Baby, juro que no miento Y si quieres dímelo (Dímelo) Diabla, sólo dímelo (Oh-oh-oh) Sé que sobran ganas (Oh, oh) Pero siempre hay algo que mata lo de los dos (Lo de los dos) Y si quieres dímelo (Dímelo) Diabla, sólo dímelo (Dímelo) Sé que sobran ganas (Oh, oh) Pero siempre hay algo que mata lo de los dos (Oh, oh; oh, oh) She don't give a fo (Fo) She don't give a fo-fo (Fo) She don't give a fo-fo (She don't give a fo) She don't give a fo She don't give a fo-fo (She don't give a fo) She don't give a fo-fo (Oh) She don't give a fo-fo (Oh, oh, oh) She don't give a fo Oh-oh, oooh, oh She don't give a fo-oh-oh She don't give a fo-oh-oh Ohhh, oh-oh-oh",71,42ZO19JImkKWh6y7rfvrfM,She Don't Give a Fo,2018-03-12,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.8540000000000001,0.556,1,-4.49,1,0.14,0.345,0,0.165,0.342,119.938,209531,es
10xadaGYk2aXuMjpvwSmo7,Murder Man,Pastor Troy,"Iiiiiii'm comin, two .50 cal's in hand Long goat-tee nigga the Taliban I'm Murda Man, I'm tryna murk somethin This ain't for ??? cheese I'm tryna hurt somethin These niggas claimin g'z, claimin they run the South East How you run the shit in that buck buck Caprice? Atleast, you oughta know bout my flow The P the T the R the O The Y nigga, I'm so fly call me jet Jump off in the ocean still ain't wet I flex, I motherfuckin ball better ask em Catch a nigga talkin shit n motherfuckin blast em Murda, m-u-r-d-a Im pumpin gats at whoever in the way Im back wit gun play, don't think they undastand But I don't think they wanna fuck wit the Murda Man, Murda Man I don't think they wanna fuck with the Murda Man Fuck wit the Murda Man, fuck wit the Murda Man, Well Uh-Huh (4x) Yaaaaa'll trippin, now everybody crunk Yall niggas gon make me pop the trunk Cuz I remember way back in the day When the ATL wasn't gettin no play Then I came out, dropped We Ready Niggas went to bouncin, ridin them box Chevy's But I guess that was then, this is now When I catch ya ass in the street the gun blow, blow I represent the hard, I represent the angle I represent the real, I represent the danger I represent the cars, I represent the dream I represent respect, I'm representin my team It's Mister PT aka Murda Man Ya pistol in ya car, my pistol in my hand And you can ask Chan, I shot a nigga van Dont think you understand, I'm the fuckin Murda Man, Murda Man and Stiiiiiiiill spinnin, empty my magazine I jump off in my limousine and flee the scene This ain't the SWAT team, this ain't Lil Scrap n them I rep that hard shit and fuck a platinum And Little Jon, used to by homey, used to be my Ace Now I wanna slap the the taste out ya mouth Nigga down south I'm a legend When ya see me keep motherfuckin steppin And flexin, so what you gotta A at nigga That don't mean shit to a south side killa Wussup Shay? wussup Tod? On that ass, Shady Park Murda, M-U-R-D-A Im bustin shots at whoever in my way Cockin my A-K, don't think they understand But I don't think they wanna fuck wit the Murda Man, Murda Man, and",47,5almm5i3TH8NFWo1M1iEJ1,Face Off Part II,2005-03-01,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.7140000000000001,0.765,11,-5.684,1,0.0819,0.265,0,0.269,0.238,155.263,251227,en
